,wavelength,intensity
3743,574.3,13.556
3744,574.4,13.84
3745,574.5,14.131
3746,574.6,14.428
3747,574.7,14.73
3748,574.8,15.035
3749,574.9,15.341
3750,575.0,15.65
3751,575.1,15.959
3752,575.2,16.267
3753,575.3,16.57
3754,575.4,16.866
3755,575.5,17.156
3756,575.6,17.44
3757,575.7,17.718
3758,575.8,17.989
3759,575.9,18.25
3760,576.0,18.5
3761,576.1,18.737
3762,576.2,18.96
3763,576.3,19.169
3764,576.4,19.362
3765,576.5,19.54
3766,576.6,19.7
3767,576.7,19.842
3768,576.8,19.966
3769,576.9,20.07
3770,577.0,20.153
3771,577.1,20.217
3772,577.2,20.26
3773,577.3,20.284
3774,577.4,20.287
3775,577.5,20.27
3776,577.6,20.231
3777,577.7,20.17
3778,577.8,20.09
3779,577.9,19.99
3780,578.0,19.87
3781,578.1,19.73
3782,578.2,19.569
3783,578.3,19.388
3784,578.4,19.19
3785,578.5,18.976
3786,578.6,18.747
3787,578.7,18.501
3788,578.8,18.24
3789,578.9,17.963
3790,579.0,17.672
3791,579.1,17.37
3792,579.2,17.059
3793,579.3,16.738
3794,579.4,16.41
3795,579.5,16.074
3796,579.6,15.73
3797,579.7,15.38
3798,579.8,15.025
3799,579.9,14.667
3800,580.0,14.31
3801,580.1,13.955
3802,580.2,13.602
3803,580.3,13.25
3804,580.4,12.899
3805,580.5,12.551
3806,580.6,12.21
3807,580.7,11.879
3808,580.8,11.556
3809,580.9,11.24
3810,581.0,10.93
3811,581.1,10.629
3812,581.2,10.34
3813,581.3,10.066
3814,581.4,9.806
3815,581.5,9.56
3816,581.6,9.328
3817,581.7,9.109
3818,581.8,8.904
3819,581.9,8.714
3820,582.0,8.54
3821,582.1,8.381
3822,582.2,8.239
3823,582.3,8.113
3824,582.4,8.003
3825,582.5,7.91
3826,582.6,7.833
3827,582.7,7.772
3828,582.8,7.727
3829,582.9,7.698
3830,583.0,7.684
3831,583.1,7.686
3832,583.2,7.703
3833,583.3,7.735
3834,583.4,7.781
3835,583.5,7.841
3836,583.6,7.914
3837,583.7,8.001
3838,583.8,8.1
3839,583.9,8.211
3840,584.0,8.334
3841,584.1,8.468
3842,584.2,8.612
3843,584.3,8.766
3844,584.4,8.93
3845,584.5,9.103
3846,584.6,9.284
3847,584.7,9.473
3848,584.8,9.669
3849,584.9,9.871
3850,585.0,10.08
3851,585.1,10.295
3852,585.2,10.515
3853,585.3,10.74
3854,585.4,10.97
3855,585.5,11.204
3856,585.6,11.44
3857,585.7,11.679
3858,585.8,11.919
3859,585.9,12.16
3860,586.0,12.402
3861,586.1,12.646
3862,586.2,12.89
3863,586.3,13.135
3864,586.4,13.381
3865,586.5,13.626
3866,586.6,13.87
3867,586.7,14.113
3868,586.8,14.353
3869,586.9,14.59
3870,587.0,14.823
3871,587.1,15.053
3872,587.2,15.28
3873,587.3,15.504
3874,587.4,15.725
3875,587.5,15.94
3876,587.6,16.149
3877,587.7,16.352
3878,587.8,16.55
3879,587.9,16.743
3880,588.0,16.929
3881,588.1,17.11
3882,588.2,17.284
3883,588.3,17.45
3884,588.4,17.61
3885,588.5,17.762
3886,588.6,17.906
3887,588.7,18.043
3888,588.8,18.17
3889,588.9,18.288
3890,589.0,18.398
3891,589.1,18.5
3892,589.2,18.594
3893,589.3,18.681
3894,589.4,18.76
3895,589.5,18.832
3896,589.6,18.896
3897,589.7,18.95
3898,589.8,18.994
3899,589.9,19.03
3900,590.0,19.06
3901,590.1,19.084
3902,590.2,19.102
3903,590.3,19.11
3904,590.4,19.108
3905,590.5,19.097
3906,590.6,19.08
3907,590.7,19.059
3908,590.8,19.033
3909,590.9,19.0
3910,591.0,18.96
3911,591.1,18.913
3912,591.2,18.86
3913,591.3,18.802
3914,591.4,18.739
3915,591.5,18.671
3916,591.6,18.6
3917,591.7,18.525
3918,591.8,18.445
3919,591.9,18.36
3920,592.0,18.27
3921,592.1,18.176
3922,592.2,18.08
3923,592.3,17.983
3924,592.4,17.884
3925,592.5,17.78
3926,592.6,17.671
3927,592.7,17.557
3928,592.8,17.44
3929,592.9,17.322
3930,593.0,17.203
3931,593.1,17.08
3932,593.2,16.953
3933,593.3,16.823
3934,593.4,16.69
3935,593.5,16.556
3936,593.6,16.42
3937,593.7,16.282
3938,593.8,16.14
3939,593.9,15.994
3940,594.0,15.844
3941,594.1,15.69
3942,594.2,15.532
3943,594.3,15.372
3944,594.4,15.21
3945,594.5,15.047
3946,594.6,14.881
3947,594.7,14.71
3948,594.8,14.534
3949,594.9,14.353
3950,595.0,14.17
3951,595.1,13.986
3952,595.2,13.801
3953,595.3,13.61
3954,595.4,13.413
3955,595.5,13.212
3956,595.6,13.01
3957,595.7,12.808
3958,595.8,12.606
3959,595.9,12.4
3960,596.0,12.19
3961,596.1,11.976
3962,596.2,11.76
3963,596.3,11.544
3964,596.4,11.329
3965,596.5,11.114
3966,596.6,10.9
3967,596.7,10.687
3968,596.8,10.474
3969,596.9,10.26
3970,597.0,10.045
3971,597.1,9.83
3972,597.2,9.618
3973,597.3,9.409
3974,597.4,9.204
3975,597.5,9.003
3976,597.6,8.805
3977,597.7,8.611
3978,597.8,8.421
3979,597.9,8.237
3980,598.0,8.058
3981,598.1,7.885
3982,598.2,7.718
3983,598.3,7.558
3984,598.4,7.405
3985,598.5,7.259
3986,598.6,7.121
3987,598.7,6.991
3988,598.8,6.869
3989,598.9,6.756
3990,599.0,6.651
3991,599.1,6.555
3992,599.2,6.468
3993,599.3,6.39
3994,599.4,6.32
3995,599.5,6.259
3996,599.6,6.207
3997,599.7,6.164
3998,599.8,6.129
3999,599.9,6.103
4000,600.0,6.085
4001,600.1,6.075
4002,600.2,6.072
4003,600.3,6.077
4004,600.4,6.089
4005,600.5,6.106
4006,600.6,6.13
4007,600.7,6.159
4008,600.8,6.192
4009,600.9,6.23
4010,601.0,6.272
4011,601.1,6.317
4012,601.2,6.364
4013,601.3,6.413
4014,601.4,6.463
4015,601.5,6.514
4016,601.6,6.565
4017,601.7,6.615
4018,601.8,6.664
4019,601.9,6.711
4020,602.0,6.756
4021,602.1,6.797
4022,602.2,6.835
4023,602.3,6.869
4024,602.4,6.898
4025,602.5,6.922
4026,602.6,6.94
4027,602.7,6.953
4028,602.8,6.959
4029,602.9,6.958
4030,603.0,6.951
4031,603.1,6.936
4032,603.2,6.914
4033,603.3,6.886
4034,603.4,6.849
4035,603.5,6.805
4036,603.6,6.753
4037,603.7,6.693
4038,603.8,6.626
4039,603.9,6.552
4040,604.0,6.471
4041,604.1,6.382
4042,604.2,6.286
4043,604.3,6.184
4044,604.4,6.076
4045,604.5,5.962
4046,604.6,5.843
4047,604.7,5.719
4048,604.8,5.59
4049,604.9,5.456
4050,605.0,5.318
4051,605.1,5.177
4052,605.2,5.033
4053,605.3,4.887
4054,605.4,4.738
4055,605.5,4.588
4056,605.6,4.436
4057,605.7,4.283
4058,605.8,4.131
4059,605.9,3.978
4060,606.0,3.826
4061,606.1,3.675
4062,606.2,3.525
4063,606.3,3.377
4064,606.4,3.231
4065,606.5,3.087
4066,606.6,2.946
4067,606.7,2.808
4068,606.8,2.672
4069,606.9,2.54
4070,607.0,2.412
4071,607.1,2.287
4072,607.2,2.166
4073,607.3,2.049
4074,607.4,1.936
4075,607.5,1.828
4076,607.6,1.724
4077,607.7,1.624
4078,607.8,1.529
4079,607.9,1.438
4080,608.0,1.351
4081,608.1,1.269
4082,608.2,1.191
4083,608.3,1.117
4084,608.4,1.048
4085,608.5,0.983
4086,608.6,0.921
4087,608.7,0.864
4088,608.8,0.811
4089,608.9,0.761
4090,609.0,0.714
4091,609.1,0.672
4092,609.2,0.632
4093,609.3,0.596
4094,609.4,0.562
4095,609.5,0.532
4096,609.6,0.504
4097,609.7,0.479
4098,609.8,0.457
4099,609.9,0.437
4100,610.0,0.419
4101,610.1,0.403
4102,610.2,0.389
4103,610.3,0.377
4104,610.4,0.366
4105,610.5,0.357
4106,610.6,0.35
4107,610.7,0.343
4108,610.8,0.338
4109,610.9,0.334
4110,611.0,0.331
4111,611.1,0.329
4112,611.2,0.328
4113,611.3,0.327
4114,611.4,0.327
4115,611.5,0.327
4116,611.6,0.328
4117,611.7,0.329
4118,611.8,0.331
4119,611.9,0.332
4120,612.0,0.334
4121,612.1,0.336
4122,612.2,0.338
4123,612.3,0.34
4124,612.4,0.342
4125,612.5,0.343
4126,612.6,0.345
4127,612.7,0.346
4128,612.8,0.348
4129,612.9,0.349
4130,613.0,0.349
4131,613.1,0.35
4132,613.2,0.35
4133,613.3,0.35
4134,613.4,0.35
4135,613.5,0.349
4136,613.6,0.349
4137,613.7,0.347
4138,613.8,0.346
4139,613.9,0.344
4140,614.0,0.342
4141,614.1,0.34
4142,614.2,0.337
4143,614.3,0.335
4144,614.4,0.332
4145,614.5,0.329
4146,614.6,0.325
4147,614.7,0.322
4148,614.8,0.318
4149,614.9,0.315
4150,615.0,0.311
4151,615.1,0.307
4152,615.2,0.303
4153,615.3,0.299
4154,615.4,0.295
4155,615.5,0.291
4156,615.6,0.287
4157,615.7,0.283
4158,615.8,0.28
4159,615.9,0.276
4160,616.0,0.272
4161,616.1,0.269
4162,616.2,0.266
4163,616.3,0.263
4164,616.4,0.26
4165,616.5,0.257
4166,616.6,0.254
4167,616.7,0.252
4168,616.8,0.249
4169,616.9,0.247
4170,617.0,0.245
4171,617.1,0.244
4172,617.2,0.242
4173,617.3,0.241
4174,617.4,0.24
4175,617.5,0.239
4176,617.6,0.238
4177,617.7,0.237
4178,617.8,0.236
4179,617.9,0.236
4180,618.0,0.236
4181,618.1,0.235
4182,618.2,0.235
4183,618.3,0.235
4184,618.4,0.235
4185,618.5,0.235
4186,618.6,0.235
4187,618.7,0.235
4188,618.8,0.235
4189,618.9,0.235
4190,619.0,0.235
4191,619.1,0.235
4192,619.2,0.235
4193,619.3,0.234
4194,619.4,0.234
4195,619.5,0.233
4196,619.6,0.233
4197,619.7,0.232
4198,619.8,0.232
4199,619.9,0.231
4200,620.0,0.23
4201,620.1,0.229
4202,620.2,0.228
4203,620.3,0.226
4204,620.4,0.225
4205,620.5,0.224
4206,620.6,0.222
4207,620.7,0.221
4208,620.8,0.219
4209,620.9,0.217
4210,621.0,0.216
4211,621.1,0.214
4212,621.2,0.212
4213,621.3,0.211
4214,621.4,0.209
4215,621.5,0.208
4216,621.6,0.206
4217,621.7,0.205
4218,621.8,0.204
4219,621.9,0.203
4220,622.0,0.203
4221,622.1,0.203
4222,622.2,0.203
4223,622.3,0.203
4224,622.4,0.204
4225,622.5,0.205
4226,622.6,0.207
4227,622.7,0.209
4228,622.8,0.212
4229,622.9,0.215
4230,623.0,0.219
4231,623.1,0.224
4232,623.2,0.229
4233,623.3,0.235
4234,623.4,0.242
4235,623.5,0.249
4236,623.6,0.258
4237,623.7,0.267
4238,623.8,0.277
4239,623.9,0.288
4240,624.0,0.3
4241,624.1,0.313
4242,624.2,0.327
4243,624.3,0.341
4244,624.4,0.357
4245,624.5,0.374
4246,624.6,0.392
4247,624.7,0.41
4248,624.8,0.43
4249,624.9,0.451
4250,625.0,0.473
4251,625.1,0.496
4252,625.2,0.519
4253,625.3,0.544
4254,625.4,0.57
4255,625.5,0.596
4256,625.6,0.623
4257,625.7,0.652
4258,625.8,0.68
4259,625.9,0.71
4260,626.0,0.74
4261,626.1,0.771
4262,626.2,0.802
4263,626.3,0.834
4264,626.4,0.866
4265,626.5,0.899
4266,626.6,0.932
4267,626.7,0.965
4268,626.8,0.998
4269,626.9,1.031
4270,627.0,1.064
4271,627.1,1.097
4272,627.2,1.129
4273,627.3,1.161
4274,627.4,1.192
4275,627.5,1.223
4276,627.6,1.254
4277,627.7,1.284
4278,627.8,1.313
4279,627.9,1.341
4280,628.0,1.368
4281,628.1,1.394
4282,628.2,1.419
4283,628.3,1.443
4284,628.4,1.466
4285,628.5,1.488
4286,628.6,1.508
4287,628.7,1.527
4288,628.8,1.545
4289,628.9,1.562
4290,629.0,1.577
4291,629.1,1.591
4292,629.2,1.604
4293,629.3,1.615
4294,629.4,1.625
4295,629.5,1.634
4296,629.6,1.642
4297,629.7,1.649
4298,629.8,1.655
4299,629.9,1.66
4300,630.0,1.665
4301,630.1,1.669
4302,630.2,1.672
4303,630.3,1.675
4304,630.4,1.678
4305,630.5,1.681
4306,630.6,1.684
4307,630.7,1.687
4308,630.8,1.691
4309,630.9,1.696
4310,631.0,1.702
4311,631.1,1.709
4312,631.2,1.717
4313,631.3,1.727
4314,631.4,1.739
4315,631.5,1.754
4316,631.6,1.771
4317,631.7,1.791
4318,631.8,1.814
4319,631.9,1.84
4320,632.0,1.87
4321,632.1,1.904
4322,632.2,1.943
4323,632.3,1.986
4324,632.4,2.035
4325,632.5,2.089
4326,632.6,2.149
4327,632.7,2.215
4328,632.8,2.287
4329,632.9,2.366
4330,633.0,2.453
4331,633.1,2.548
4332,633.2,2.651
4333,633.3,2.762
4334,633.4,2.882
4335,633.5,3.011
4336,633.6,3.15
4337,633.7,3.299
4338,633.8,3.459
4339,633.9,3.63
4340,634.0,3.812
4341,634.1,4.005
4342,634.2,4.21
4343,634.3,4.428
4344,634.4,4.658
4345,634.5,4.901
4346,634.6,5.157
4347,634.7,5.427
4348,634.8,5.711
4349,634.9,6.009
4350,635.0,6.321
4351,635.1,6.648
4352,635.2,6.989
4353,635.3,7.345
4354,635.4,7.716
4355,635.5,8.101
4356,635.6,8.501
4357,635.7,8.916
4358,635.8,9.346
4359,635.9,9.789
4360,636.0,10.245
4361,636.1,10.716
4362,636.2,11.2
4363,636.3,11.699
4364,636.4,12.211
4365,636.5,12.735
4366,636.6,13.27
4367,636.7,13.814
4368,636.8,14.367
4369,636.9,14.93
4370,637.0,15.503
4371,637.1,16.084
4372,637.2,16.67
4373,637.3,17.26
4374,637.4,17.853
4375,637.5,18.45
4376,637.6,19.049
4377,637.7,19.65
4378,637.8,20.25
4379,637.9,20.848
4380,638.0,21.442
4381,638.1,22.03
4382,638.2,22.612
4383,638.3,23.185
4384,638.4,23.75
4385,638.5,24.305
4386,638.6,24.848
4387,638.7,25.377
4388,638.8,25.89
4389,638.9,26.385
4390,639.0,26.862
4391,639.1,27.32
4392,639.2,27.758
4393,639.3,28.176
4394,639.4,28.57
4395,639.5,28.94
4396,639.6,29.283
4397,639.7,29.6
4398,639.8,29.888
4399,639.9,30.148
4400,640.0,30.38
4401,640.1,30.583
4402,640.2,30.757
4403,640.3,30.9
4404,640.4,31.011
4405,640.5,31.091
4406,640.6,31.14
4407,640.7,31.16
4408,640.8,31.15
4409,640.9,31.11
4410,641.0,31.04
4411,641.1,30.94
4412,641.2,30.81
4413,641.3,30.651
4414,641.4,30.465
4415,641.5,30.251
4416,641.6,30.01
4417,641.7,29.744
4418,641.8,29.453
4419,641.9,29.14
4420,642.0,28.806
4421,642.1,28.452
4422,642.2,28.08
4423,642.3,27.69
4424,642.4,27.283
4425,642.5,26.86
4426,642.6,26.422
4427,642.7,25.971
4428,642.8,25.51
4429,642.9,25.041
4430,643.0,24.564
4431,643.1,24.08
4432,643.2,23.588
4433,643.3,23.091
4434,643.4,22.59
4435,643.5,22.088
4436,643.6,21.587
4437,643.7,21.087
4438,643.8,20.59
4439,643.9,20.096
4440,644.0,19.607
4441,644.1,19.12
4442,644.2,18.637
4443,644.3,18.159
4444,644.4,17.69
4445,644.5,17.231
4446,644.6,16.781
4447,644.7,16.34
4448,644.8,15.908
4449,644.9,15.484
4450,645.0,15.07
4451,645.1,14.666
4452,645.2,14.273
4453,645.3,13.89
4454,645.4,13.519
4455,645.5,13.159
4456,645.6,12.81
4457,645.7,12.472
4458,645.8,12.145
4459,645.9,11.83
4460,646.0,11.526
4461,646.1,11.233
4462,646.2,10.95
4463,646.3,10.677
4464,646.4,10.414
4465,646.5,10.16
4466,646.6,9.917
4467,646.7,9.683
4468,646.8,9.459
4469,646.9,9.244
4470,647.0,9.037
4471,647.1,8.839
4472,647.2,8.648
4473,647.3,8.465
4474,647.4,8.29
4475,647.5,8.123
4476,647.6,7.963
4477,647.7,7.81
4478,647.8,7.664
4479,647.9,7.524
4480,648.0,7.391
4481,648.1,7.264
4482,648.2,7.143
4483,648.3,7.029
4484,648.4,6.92
4485,648.5,6.817
4486,648.6,6.72
4487,648.7,6.629
4488,648.8,6.543
4489,648.9,6.463
4490,649.0,6.388
4491,649.1,6.319
4492,649.2,6.255
4493,649.3,6.197
4494,649.4,6.145
4495,649.5,6.098
4496,649.6,6.057
4497,649.7,6.022
4498,649.8,5.992
4499,649.9,5.968
4500,650.0,5.95
4501,650.1,5.937
4502,650.2,5.93
4503,650.3,5.929
4504,650.4,5.934
4505,650.5,5.944
4506,650.6,5.96
4507,650.7,5.982
4508,650.8,6.009
4509,650.9,6.043
4510,651.0,6.082
4511,651.1,6.127
4512,651.2,6.178
4513,651.3,6.234
4514,651.4,6.295
4515,651.5,6.361
4516,651.6,6.432
4517,651.7,6.509
4518,651.8,6.59
4519,651.9,6.676
4520,652.0,6.766
4521,652.1,6.861
4522,652.2,6.959
4523,652.3,7.061
4524,652.4,7.167
4525,652.5,7.276
4526,652.6,7.388
4527,652.7,7.503
4528,652.8,7.62
4529,652.9,7.739
4530,653.0,7.86
4531,653.1,7.982
4532,653.2,8.105
4533,653.3,8.228
4534,653.4,8.352
4535,653.5,8.476
4536,653.6,8.6
4537,653.7,8.722
4538,653.8,8.844
4539,653.9,8.964
4540,654.0,9.081
4541,654.1,9.197
4542,654.2,9.31
4543,654.3,9.42
4544,654.4,9.527
4545,654.5,9.63
4546,654.6,9.728
4547,654.7,9.823
4548,654.8,9.914
4549,654.9,10.0
4550,655.0,10.08
4551,655.1,10.153
4552,655.2,10.219
4553,655.3,10.28
4554,655.4,10.336
4555,655.5,10.386
4556,655.6,10.43
4557,655.7,10.467
4558,655.8,10.497
4559,655.9,10.52
4560,656.0,10.536
4561,656.1,10.546
4562,656.2,10.55
4563,656.3,10.547
4564,656.4,10.538
4565,656.5,10.523
4566,656.6,10.5
4567,656.7,10.47
4568,656.8,10.434
4569,656.9,10.39
4570,657.0,10.34
4571,657.1,10.283
4572,657.2,10.22
4573,657.3,10.151
4574,657.4,10.078
4575,657.5,10.0
4576,657.6,9.919
4577,657.7,9.833
4578,657.8,9.743
4579,657.9,9.648
4580,658.0,9.548
4581,658.1,9.445
4582,658.2,9.339
4583,658.3,9.23
4584,658.4,9.118
4585,658.5,9.004
4586,658.6,8.887
4587,658.7,8.769
4588,658.8,8.649
4589,658.9,8.528
4590,659.0,8.406
4591,659.1,8.284
4592,659.2,8.161
4593,659.3,8.037
4594,659.4,7.914
4595,659.5,7.791
4596,659.6,7.668
4597,659.7,7.546
4598,659.8,7.425
4599,659.9,7.305
4600,660.0,7.186
4601,660.1,7.068
4602,660.2,6.951
4603,660.3,6.836
4604,660.4,6.723
4605,660.5,6.611
4606,660.6,6.501
4607,660.7,6.393
4608,660.8,6.287
4609,660.9,6.182
4610,661.0,6.079
4611,661.1,5.979
4612,661.2,5.88
4613,661.3,5.783
4614,661.4,5.689
4615,661.5,5.596
4616,661.6,5.505
4617,661.7,5.416
4618,661.8,5.329
4619,661.9,5.243
4620,662.0,5.159
4621,662.1,5.077
4622,662.2,4.996
4623,662.3,4.917
4624,662.4,4.839
4625,662.5,4.763
4626,662.6,4.688
4627,662.7,4.614
4628,662.8,4.541
4629,662.9,4.469
4630,663.0,4.399
4631,663.1,4.329
4632,663.2,4.261
4633,663.3,4.193
4634,663.4,4.126
4635,663.5,4.06
4636,663.6,3.994
4637,663.7,3.928
4638,663.8,3.863
4639,663.9,3.799
4640,664.0,3.735
4641,664.1,3.671
4642,664.2,3.608
4643,664.3,3.545
4644,664.4,3.482
4645,664.5,3.419
4646,664.6,3.357
4647,664.7,3.295
4648,664.8,3.233
4649,664.9,3.171
4650,665.0,3.11
4651,665.1,3.049
4652,665.2,2.988
4653,665.3,2.927
4654,665.4,2.866
4655,665.5,2.805
4656,665.6,2.744
4657,665.7,2.684
4658,665.8,2.624
4659,665.9,2.564
4660,666.0,2.504
4661,666.1,2.444
4662,666.2,2.385
4663,666.3,2.326
4664,666.4,2.267
4665,666.5,2.209
4666,666.6,2.151
4667,666.7,2.093
4668,666.8,2.036
4669,666.9,1.979
4670,667.0,1.923
4671,667.1,1.868
4672,667.2,1.813
4673,667.3,1.758
4674,667.4,1.704
4675,667.5,1.651
4676,667.6,1.599
4677,667.7,1.547
4678,667.8,1.497
4679,667.9,1.447
4680,668.0,1.398
4681,668.1,1.35
4682,668.2,1.303
4683,668.3,1.256
4684,668.4,1.211
4685,668.5,1.167
4686,668.6,1.124
4687,668.7,1.082
4688,668.8,1.041
4689,668.9,1.002
4690,669.0,0.963
4691,669.1,0.926
4692,669.2,0.89
4693,669.3,0.855
4694,669.4,0.822
4695,669.5,0.789
4696,669.6,0.758
4697,669.7,0.729
4698,669.8,0.7
4699,669.9,0.673
4700,670.0,0.647
4701,670.1,0.622
4702,670.2,0.599
4703,670.3,0.577
4704,670.4,0.556
4705,670.5,0.536
4706,670.6,0.518
4707,670.7,0.501
4708,670.8,0.485
4709,670.9,0.47
4710,671.0,0.456
4711,671.1,0.444
4712,671.2,0.432
4713,671.3,0.422
4714,671.4,0.413
4715,671.5,0.404
4716,671.6,0.397
4717,671.7,0.391
4718,671.8,0.385
4719,671.9,0.381
4720,672.0,0.377
4721,672.1,0.374
4722,672.2,0.372
4723,672.3,0.37
4724,672.4,0.37
4725,672.5,0.369
4726,672.6,0.37
4727,672.7,0.371
4728,672.8,0.373
4729,672.9,0.375
4730,673.0,0.377
4731,673.1,0.38
4732,673.2,0.383
4733,673.3,0.386
4734,673.4,0.39
4735,673.5,0.394
4736,673.6,0.398
4737,673.7,0.403
4738,673.8,0.407
4739,673.9,0.412
4740,674.0,0.416
4741,674.1,0.421
4742,674.2,0.426
4743,674.3,0.43
4744,674.4,0.435
4745,674.5,0.439
4746,674.6,0.444
4747,674.7,0.448
4748,674.8,0.453
4749,674.9,0.457
4750,675.0,0.461
4751,675.1,0.465
4752,675.2,0.469
4753,675.3,0.472
4754,675.4,0.476
4755,675.5,0.48
4756,675.6,0.483
4757,675.7,0.487
4758,675.8,0.49
4759,675.9,0.494
4760,676.0,0.498
4761,676.1,0.501
4762,676.2,0.505
4763,676.3,0.509
4764,676.4,0.514
4765,676.5,0.518
4766,676.6,0.523
4767,676.7,0.528
4768,676.8,0.534
4769,676.9,0.541
4770,677.0,0.548
4771,677.1,0.556
4772,677.2,0.564
4773,677.3,0.574
4774,677.4,0.584
4775,677.5,0.595
4776,677.6,0.608
4777,677.7,0.622
4778,677.8,0.637
4779,677.9,0.654
4780,678.0,0.672
4781,678.1,0.692
4782,678.2,0.714
4783,678.3,0.737
4784,678.4,0.763
4785,678.5,0.791
4786,678.6,0.821
4787,678.7,0.853
4788,678.8,0.888
4789,678.9,0.925
4790,679.0,0.965
4791,679.1,1.008
4792,679.2,1.054
4793,679.3,1.103
4794,679.4,1.155
4795,679.5,1.21
4796,679.6,1.269
4797,679.7,1.331
4798,679.8,1.396
4799,679.9,1.465
4800,680.0,1.538
4801,680.1,1.615
4802,680.2,1.695
4803,680.3,1.78
4804,680.4,1.868
4805,680.5,1.961
4806,680.6,2.057
4807,680.7,2.158
4808,680.8,2.263
4809,680.9,2.372
4810,681.0,2.485
4811,681.1,2.603
4812,681.2,2.724
4813,681.3,2.85
4814,681.4,2.979
4815,681.5,3.113
4816,681.6,3.251
4817,681.7,3.393
4818,681.8,3.539
4819,681.9,3.689
4820,682.0,3.843
4821,682.1,4.0
4822,682.2,4.161
4823,682.3,4.325
4824,682.4,4.493
4825,682.5,4.664
4826,682.6,4.838
4827,682.7,5.015
4828,682.8,5.195
4829,682.9,5.377
4830,683.0,5.561
4831,683.1,5.748
4832,683.2,5.937
4833,683.3,6.127
4834,683.4,6.319
4835,683.5,6.512
4836,683.6,6.707
4837,683.7,6.903
4838,683.8,7.099
4839,683.9,7.296
4840,684.0,7.493
4841,684.1,7.69
4842,684.2,7.887
4843,684.3,8.083
4844,684.4,8.279
4845,684.5,8.474
4846,684.6,8.668
4847,684.7,8.861
4848,684.8,9.053
4849,684.9,9.243
4850,685.0,9.431
4851,685.1,9.618
4852,685.2,9.802
4853,685.3,9.983
4854,685.4,10.161
4855,685.5,10.336
4856,685.6,10.51
4857,685.7,10.682
4858,685.8,10.853
4859,685.9,11.02
4860,686.0,11.184
4861,686.1,11.344
4862,686.2,11.5
4863,686.3,11.653
4864,686.4,11.802
4865,686.5,11.947
4866,686.6,12.09
4867,686.7,12.23
4868,686.8,12.366
4869,686.9,12.5
4870,687.0,12.63
4871,687.1,12.757
4872,687.2,12.88
4873,687.3,12.999
4874,687.4,13.116
4875,687.5,13.23
4876,687.6,13.342
4877,687.7,13.453
4878,687.8,13.56
4879,687.9,13.664
4880,688.0,13.763
4881,688.1,13.86
4882,688.2,13.953
4883,688.3,14.043
4884,688.4,14.13
4885,688.5,14.213
4886,688.6,14.294
4887,688.7,14.373
4888,688.8,14.45
4889,688.9,14.526
4890,689.0,14.6
4891,689.1,14.67
4892,689.2,14.734
4893,689.3,14.793
4894,689.4,14.85
4895,689.5,14.905
4896,689.6,14.959
4897,689.7,15.01
4898,689.8,15.057
4899,689.9,15.101
4900,690.0,15.14
4901,690.1,15.175
4902,690.2,15.204
4903,690.3,15.23
4904,690.4,15.251
4905,690.5,15.268
4906,690.6,15.28
4907,690.7,15.288
4908,690.8,15.291
4909,690.9,15.29
4910,691.0,15.285
4911,691.1,15.276
4912,691.2,15.26
4913,691.3,15.237
4914,691.4,15.206
4915,691.5,15.171
4916,691.6,15.13
4917,691.7,15.086
4918,691.8,15.036
4919,691.9,14.98
4920,692.0,14.916
4921,692.1,14.846
4922,692.2,14.77
4923,692.3,14.689
4924,692.4,14.603
4925,692.5,14.51
4926,692.6,14.409
4927,692.7,14.302
4928,692.8,14.19
4929,692.9,14.074
4930,693.0,13.955
4931,693.1,13.83
4932,693.2,13.699
4933,693.3,13.563
4934,693.4,13.42
4935,693.5,13.272
4936,693.6,13.118
4937,693.7,12.961
4938,693.8,12.8
4939,693.9,12.637
4940,694.0,12.47
4941,694.1,12.3
4942,694.2,12.126
4943,694.3,11.949
4944,694.4,11.77
4945,694.5,11.591
4946,694.6,11.412
4947,694.7,11.23
4948,694.8,11.046
4949,694.9,10.859
4950,695.0,10.67
4951,695.1,10.48
4952,695.2,10.29
4953,695.3,10.1
4954,695.4,9.911
4955,695.5,9.723
4956,695.6,9.536
4957,695.7,9.349
4958,695.8,9.162
4959,695.9,8.977
4960,696.0,8.793
4961,696.1,8.611
4962,696.2,8.43
4963,696.3,8.251
4964,696.4,8.074
4965,696.5,7.898
4966,696.6,7.725
4967,696.7,7.554
4968,696.8,7.384
4969,696.9,7.217
4970,697.0,7.052
4971,697.1,6.89
4972,697.2,6.73
4973,697.3,6.572
4974,697.4,6.417
4975,697.5,6.264
4976,697.6,6.113
4977,697.7,5.965
4978,697.8,5.819
4979,697.9,5.675
4980,698.0,5.534
4981,698.1,5.395
4982,698.2,5.258
4983,698.3,5.123
4984,698.4,4.991
4985,698.5,4.861
4986,698.6,4.733
4987,698.7,4.607
4988,698.8,4.483
4989,698.9,4.361
4990,699.0,4.241
4991,699.1,4.123
4992,699.2,4.007
4993,699.3,3.893
4994,699.4,3.78
4995,699.5,3.669
4996,699.6,3.56
4997,699.7,3.453
4998,699.8,3.348
4999,699.9,3.244
5000,700.0,3.142
5001,700.1,3.042
5002,700.2,2.944
5003,700.3,2.847
5004,700.4,2.752
5005,700.5,2.659
5006,700.6,2.568
5007,700.7,2.478
5008,700.8,2.391
5009,700.9,2.305
5010,701.0,2.221
5011,701.1,2.139
5012,701.2,2.059
5013,701.3,1.981
